In-degree strong,Betweeness strong
5,0.0005072377962377047
2,0.00013242206862236507
3,2.159050387935971e-06
3,5.970927809723219e-07
1,5.6384478207795846e-05
1,0.00046360086076471156
12,0.006263012940573027
1,0.002755291216276674
6,0.0031012184031004287
3,8.977074166026105e-05
4,0.008275308274790172
2,0.0
3,9.843824122495827e-05
1,0.0
1,0.0023029358667357976
16,0.0010657445471188055
1,3.676501301993246e-05
2,7.920356320637794e-07
1,0.0015919872286758263
47,0.00033609034226039374
2,8.796477570957517e-06
7,0.00025000654987427463
36,0.0031939926301566305
1,6.878841575110501e-07
4,4.0526575522411586e-05
6,0.0004090590878330753
1,1.5188789759960966e-06
1,0.00011687448392417441
2,0.0001053111602901094
1,0.0005188400767999793
9,0.0009290078527589526
10,0.0024031028785442576
1,2.2574699187683143e-06
2,4.257919350769286e-05
20,0.0007462462462810132
1,0.0005108508720445619
3,0.0016278351677143814
1,0.002543615165990882
1,3.915900732446162e-05
2,5.425565186002648e-07
3,3.558757332483293e-05
