Out-degree strong,Betweeness strong
11,0.00013047059991165894
1,0.0
9,4.531311354604231e-05
2,0.0019977303262646816
3,3.4674181842327066e-06
40,0.004634675906042567
8,0.0006882524489168891
22,0.000299756793627184
2,0.0
1,1.7193434047904767e-06
2,0.0005086467361877482
8,4.992853692884404e-06
5,0.0026322025418387233
6,0.0003215610604973707
5,2.56831839206866e-05
1,0.0
18,0.0011922628683064772
3,0.0
2,0.00016500149169520716
4,0.0014617308348745335
1,5.388134944188034e-06
41,0.0006102186782629907
1,2.3094678100198903e-05
22,0.0006939285883510024
20,0.000619167334278363
12,0.0024282384907816992
1,0.0
21,0.0030187560430364065
11,0.0003975441109337086
1,1.1868423844380793e-06
7,0.0015712719482532758
1,0.0
2,6.855701148118229e-06
62,0.009220598421110705
3,0.0004031494898401038
2,0.0020010162601626015
11,0.003920347136487275
12,0.0007067094133363529
7,7.730565344584066e-06
2,0.002030238038359967
3,0.0
1,8.30162929878346e-05
10,0.00014803943417241223
15,0.0026780892947149203
4,1.4967459202440466e-05
3,0.0001374482816402974
10,0.0001962214515783576
6,6.26083182257286e-05
2,2.0899078815293374e-05
1,2.6121322960509345e-05
54,0.023842901300193457
7,9.682512757312614e-05
3,0.0005120720993655748
2,0.0008446462340180683
2,0.0006740834822998368
8,1.3671137573425644e-07
26,0.005219541080718838
34,0.0013243717024216005
13,2.1047577729877152e-05
6,0.003339012611310171
1,3.390978241251655e-07
41,0.031211075680945125
37,0.003619580317140071
2,5.825988971155271e-05
25,0.025264012557817957
1,0.0005206677281478804
3,0.00023257273175937752
5,7.098838540113311e-07
26,3.0323284347719528e-05
18,0.0023834412430034264
6,0.00034491735893390184
26,0.000820614878945638
3,6.881934551942925e-05
3,1.2716168404693706e-07
12,0.0006617698076259537
7,4.705122533774509e-05
2,0.00015827159358550573
3,0.0010162330905329876
17,0.003267828919108138
13,3.534529000007296e-05
55,0.0010812804785422137
3,4.8101833727926445e-05
28,0.0006060776916823462
12,0.0009395134651519797
39,0.007047754967548539
84,0.022918482288747127
2,0.008159919959774081
20,0.002853586734121107
46,0.004094727283909168
4,9.573563437493782e-06
2,0.0016338590843442975
5,0.0
35,0.00735577645957742
19,0.0009997340984267762
5,5.0066125324997794e-05
2,0.0
7,0.00029989333385317527
6,0.0007659300209878835
47,0.0022322720058027593
7,2.2375767647495478e-05
25,1.1213837864556354e-05
1,2.577589814024782e-05
1,0.0
5,1.2500980565916686e-05
1,0.0
8,0.00012742447261533142
10,0.009339455655655322
2,0.0
14,0.0006862059798038552
2,2.3455216103623387e-05
4,1.0513138677107121e-05
4,0.0005257905030666025
1,1.5400937894143627e-05
4,0.003593013641519075
2,0.0008023146546977329
17,0.00024833417247442424
20,0.0003479118573027158
1,0.0
17,0.03873387039390724
1,0.0
1,3.7300760653768204e-07
1,2.0972547577635385e-07
22,0.002018683733769365
8,0.0010544552271410461
23,0.0009553598494893719
31,0.0011302460599809288
2,6.046526333920457e-06
11,0.0006428584218030561
50,0.012836364108240886
1,0.0
6,6.415777632749401e-06
2,4.929577596080599e-05
37,0.0007571361738423803
4,5.690995464419414e-05
9,0.00031367255119897484
1,2.3084736488520885e-07
1,0.0
14,0.0005086467361877482
1,9.120906771465905e-05
32,0.008139930589570459
13,0.0036836812095854756
2,2.9932003936354962e-05
3,0.0
25,0.00035118859647211747
8,0.0
24,0.0010113817535853209
10,2.383133362423907e-06
2,0.006413523032244646
42,0.020308582509340083
7,0.001425344495976806
2,8.055159260259552e-05
1,1.9755475914434865e-06
14,0.0005155619535917961
120,0.006639107636390275
25,0.0010143918898469983
3,0.00031355840101446027
22,0.007623881814885169
2,0.0
7,0.04876589888359132
2,0.002585359734145923
1,0.0
2,9.507713194566127e-06
1,8.953557870140905e-06
9,0.0011239458292284334
1,4.025325014372651e-05
53,0.010521780688198945
27,0.0
18,0.00014447214470152814
3,2.69843075789425e-05
14,0.0013979759644515656
3,2.4390845619978824e-05
5,0.0
111,0.003904404279618365
25,0.027451411780450442
2,0.00041210917032596207
27,0.017938466634078595
2,0.0013637675571685727
1,0.002199843356229578
15,0.0005258449590651754
5,1.0407163795999224e-05
8,0.0006466529153502785
62,0.00657843834719441
10,0.001100225261115725
11,0.005364364327027936
27,0.00019230161535873586
1,1.0793713121186978e-05
6,0.0003659703579143517
5,1.0420198669653969e-05
6,0.00036850134993793657
1,5.425565186002648e-07
13,0.0005321397930923473
13,3.6962006708589524e-05
29,0.015940004560048026
1,5.661722599232674e-07
5,7.58901554241567e-05
29,0.0010561039723396665
2,2.073340981793869e-06
8,2.226520462995983e-05
44,0.002284565747414563
14,0.0009726305960089649
10,0.00014719250392818142
2,8.681039072593083e-05
43,0.0017329368736001577
4,0.002145771036661796
1,0.0
4,9.09795607308784e-06
11,0.00010667734193596635
2,0.0
9,0.0012418259324154268
10,9.301848502783385e-05
5,7.195770813265439e-06
4,0.0001599168928711239
2,0.001168635549492042
6,0.00012891595011118375
21,0.0031429882947466257
2,0.0
21,0.010495528215506273
2,0.0
1,9.314959461013309e-05
7,3.7235549533744137e-06
1,0.0
10,0.03469224234000835
1,0.0022472837814673727
1,2.1752048916600394e-06
3,1.0172934723754966e-07
5,0.0006574074725490549
3,0.008415838376033956
2,0.00020301672778112254
2,9.180239639867982e-05
39,0.0017201983778690586
7,4.251858196250777e-05
5,1.6567350835829514e-06
4,1.6057774922808657e-05
10,0.0004945780068622448
19,2.0029705346751486e-05
1,1.0536733729707429e-06
3,7.395031462474863e-05
2,1.0172934723754966e-07
16,0.0018222069528711473
1,4.6466673528766246e-05
12,0.0037859997023131156
7,0.004936507223993698
8,0.031829743478631045
1,0.0
8,0.0002650175741937285
14,0.002328045199359147
3,0.00029503218673709197
9,0.0052029340659794955
10,0.000525993501158102
63,0.002189642553688317
1,0.0006987107774474726
2,0.004731700308986735
2,0.0
1,0.0081750969291305
4,0.0001896078107260351
34,0.000679605662140118
9,0.015039023248829166
3,0.0004896867849207357
27,0.00019166391445705705
85,0.005630463352107224
25,0.00265265459445426
2,0.00017990801773341952
10,0.00022272400731583857
7,9.988533714051454e-06
18,0.000700802161492334
1,0.006104038056218261
1,1.7849323148153638e-06
5,0.00010676836563736009
3,1.8274735816295624e-06
16,0.00018921660454362417
75,0.020055163299052152
1,0.0
11,6.498227805572579e-05
1,0.0019675814068609966
68,0.0009137230174819361
4,5.99460094864674e-05
22,0.014779411638873795
110,0.005160692495028416
10,6.654264804833488e-06
17,3.4537039779517006e-05
8,0.00046752851348997584
17,0.0005139433456556014
2,0.0004843011688389044
1,4.351755409606291e-06
10,7.685434564839837e-06
50,0.057737496516879545
6,0.03568242469818651
2,0.0
5,4.03617776324806e-06
17,0.027921608235510875
2,0.0
16,0.002150464394952782
9,0.0002989694493814173
4,0.007018885481851023
54,0.0015640491867940252
7,0.001181226273627886
9,0.0003046330001428725
24,0.005424171124714625
4,0.04927384520522903
2,0.005557537168142714
12,0.00020324524853236443
3,0.00011689564626741691
1,0.0
24,0.001686191750904189
8,0.0
2,2.148903265158083e-06
3,1.4461524852396765e-07
3,0.00018220302932631612
39,0.003541140134888612
6,4.5245207634841115e-05
13,0.00212080098280973
6,0.00018841538117531046
1,4.43162051093905e-05
2,0.00019960386273398594
6,0.0004960433395369087
15,0.009244205848465744
3,0.05046285783111716
2,1.1003910710347402e-06
44,0.000488561980258307
19,0.0021789198260762934
14,2.1207643526681208e-05
4,0.002547239330681053
2,1.3511255177902708e-05
8,0.0023091182812752732
2,1.9393431599782493e-05
16,0.0007249596556022256
30,0.035098125059251084
15,8.971301168540746e-05
20,0.0005127692821721698
1,4.374905332451745e-06
39,0.03617231905411507
2,0.0037095902872587637
4,0.0006133761655537284
40,0.0003155276597558685
4,0.00022691950674389352
8,0.0009031340183967263
1,0.0
64,0.002173357804139997
22,0.0012680136072390753
3,1.2525799377244468e-05
57,0.0018133496594265413
2,0.01681602436310927
2,7.304429937372853e-07
79,0.0012833378014674894
30,0.0015444328944193139
4,1.2716168404693706e-07
34,0.00535048522269626
31,0.011870789537880557
4,1.0250591733576032e-05
1,4.869820476356603e-06
4,0.0
7,0.001566832712169394
17,2.60766938297317e-05
11,3.283359146776266e-05
1,0.0
1,0.0
10,4.9993267028508464e-05
1,0.0005074447605051107
1,9.459044567701986e-08
2,2.034586944750993e-06
25,0.004810877476900717
38,0.06660728552488147
23,2.4289310087022646e-05
13,0.0012059445118806312
2,0.0037323304758697406
11,3.78036200606033e-06
1,8.072349340932194e-05
2,2.5435931470459544e-05
14,8.353946068088138e-05
2,2.6486193595093258e-05
7,0.0012134126829930175
24,0.00208499503266409
3,2.8268789726383234e-05
3,1.387458712930878e-05
41,0.0025595691449840233
38,6.282458354956898e-05
3,0.0
2,0.0005280772800529618
3,1.6315513574378102e-06
28,0.0006410848511957073
16,0.00015042767068616466
48,0.004310429365247933
18,0.0016908407019984612
2,0.0005146882491766551
11,0.002048581109505892
1,0.0
1,7.105280901889935e-05
18,0.005135925150529766
9,0.00031032706324930564
8,0.0007695672933904964
6,0.0003481608103697845
2,4.6991097989789633e-07
2,0.0019501549160958768
3,0.004101385553469363
3,0.0
4,0.0007249756415300975
4,0.004537038746077589
32,0.003601773089351571
6,1.3198899647457203e-05
10,0.01155368774298729
31,0.0007058340242791077
3,6.101022457521141e-06
4,0.0005270116596271551
4,0.0002553986241545841
27,4.137557337319778e-05
13,0.005861373199164867
18,0.0006834454706587298
4,4.88139391585893e-06
41,0.005202842642932185
5,0.00035043638593512585
1,5.9781456173773305e-05
52,0.0013945381723706521
22,7.529446296606199e-05
1,6.4031572299695255e-06
9,0.000541095906618428
3,0.00036281794866535724
2,0.0003555003779226372
3,0.00012160708832320852
11,0.0020417456750696523
2,0.002923153129168035
2,8.912359934281267e-07
8,0.00017328863018433092
1,0.0
11,0.00012213393992720664
6,0.0005378736651183964
1,1.1020679284067877e-06
9,4.0925599463382043e-07
7,0.000324811601798666
6,0.0005178397781553811
36,0.002508538978881473
13,0.014397176798500768
8,0.010919891046696443
4,3.1347766646255536e-05
12,0.0027564798526611835
1,7.949309820202821e-06
5,0.0
25,6.468495029968793e-05
4,0.003297544884543227
2,0.00019876501078278046
9,3.724992543653213e-05
5,6.815866264915827e-06
1,3.277209255692257e-05
19,7.402937642371271e-06
2,0.0036740779890310294
1,9.108141003269348e-06
1,0.0005066121492429972
2,9.0685499851113e-06
1,0.0
18,6.525966503089901e-05
3,0.0003550182286516924
66,0.009629861819522046
2,1.788997914551252e-06
2,0.0005087738978717952
1,4.694451020516306e-06
3,0.00011169762899134367
44,0.012278859935398656
15,0.0002993542363916362
15,0.0005094961904849896
28,0.00010662136435505267
11,1.5664144607391882e-05
6,0.0
3,1.9985969502287145e-07
8,5.6298312562494755e-06
10,0.0027599639731132383
17,0.00047883203588045735
5,9.516322022136549e-05
1,0.0004037245819137884
14,0.009650844328784242
12,0.0004894622233736185
9,0.0012153735399596621
2,2.7021817789500273e-05
17,0.0005524221118550041
3,6.976088801578825e-05
33,0.0006262816256756758
13,1.6464114175514293e-06
12,8.644283114495649e-06
14,9.403391651873285e-05
10,0.0026533919576822436
40,0.007124233333041658
10,5.980542028559473e-05
21,0.0011020657236095607
6,0.0006864691940916204
1,3.0038978236622934e-06
4,0.00017569643765158016
1,3.824539030668831e-06
1,0.00014987799773940848
2,1.2669589033247942e-07
7,0.007203219897645377
21,0.0015259402085632447
2,5.325980409605808e-06
1,0.00012640165041664703
28,0.00017180225226462621
3,0.00011506850348799495
1,1.3101677096556063e-05
1,0.0
2,0.0020435998938939342
43,0.007623225414926427
4,1.3755089335166654e-06
17,3.486447717629462e-05
2,0.002643665040724486
58,6.97572666771769e-07
1,2.1363162919885426e-06
6,3.5358687925307996e-05
2,4.873373953135845e-06
10,0.0007944694551570501
1,3.250416131026711e-05
37,0.025709222324313392
28,0.0029707739757460208
18,0.0001824902880871481
2,7.692728138693853e-05
5,3.281591846372569e-08
8,0.00010948634164869642
4,4.684540119513162e-05
9,1.879645620389317e-06
2,0.0061951223783589405
1,0.0
6,4.641911518105886e-06
8,0.003010756790071204
15,0.0068397884948140295
35,0.009593959337901185
1,0.0
6,0.0023117642227882375
2,0.00031522496507355613
1,3.1748864905836575e-07
7,3.586760599466342e-05
5,1.2246178316035832e-05
3,0.0038344193859775706
1,0.0
1,4.030021769372069e-06
47,0.002378533674850919
12,0.000908940983833062
2,4.4791123837118205e-05
48,0.010431683499961895
26,0.0004662922419972892
1,0.001125920116763273
18,0.0004210512432912188
13,3.3825685474615376e-06
2,0.002405911992519649
14,0.0
4,0.0017654589596928659
5,0.0
44,3.1375286236637417e-05
1,7.075490163588217e-07
61,0.002941319659811586
45,0.00026227794682149956
7,0.00023326574767201005
6,0.00012582516231280264
25,0.004568609830794309
17,2.7919490075601765e-05
31,0.020619548045996874
6,5.7937740714490325e-06
5,0.005605778436759057
41,0.0005065808655529209
5,0.0011692968496207438
26,0.0011388972318609643
15,0.0005413127856177807
12,0.00019803274088857475
5,0.0009282199356418716
33,0.0037498485329180743
1,0.0020008967064425566
42,0.0009513968289707404
8,0.00040574154195236817
6,0.0005287517544328823
2,7.370748965512974e-07
5,2.8253720206092262e-05
9,0.0002247668025972109
1,0.0
24,0.0027277672342967923
19,0.0010181725915155992
22,0.0018479194102679264
6,0.0010195338210001311
5,9.361096199137963e-05
53,0.004724323701115853
16,0.0020805984587029367
4,0.0005120356818250834
72,0.003791476759520388
4,0.00104307914279439
1,1.65269177159573e-05
16,0.0006188283427308171
3,6.424968774441468e-05
3,2.8012326154078048e-05
23,0.0008412694696315882
27,5.253876362868397e-05
64,0.016921445611929282
7,0.0023392766600460204
11,0.00010578098962710526
31,0.002691754339515396
22,0.0001816645981988747
4,3.742182730990843e-05
1,3.419190782530934e-05
5,0.0003729154709791422
37,0.005899429216936822
1,0.0
2,0.0
4,0.0005553883975179907
2,2.105634537564954e-05
10,7.977842845261325e-05
6,0.0
7,0.0041065306750026846
20,0.0026881799622985847
5,0.0015501826756405626
4,0.0001160410508985929
1,3.836262356450744e-06
15,8.030602766390921e-05
5,0.00010433823782407272
14,0.004877184572787682
3,1.626393952700637e-07
5,0.01998648958750075
1,0.0
27,0.0005122418862524008
19,0.0018980592556852559
13,0.019895703982092828
2,0.002160331214572646
1,1.6954891206258274e-06
17,0.0020433538530602903
8,0.0023151202185492
29,0.03050626285445038
11,0.00022176521244406813
59,0.0002536838414257429
1,0.0028661231655562587
21,3.118328909051928e-05
2,0.0
7,0.0
5,0.0005125676137797327
3,0.0010176664799820341
41,0.0005978336024564517
44,0.004643268081669004
3,0.0
27,0.001068985514195125
1,0.0
4,3.7741109712873835e-06
17,0.00033251374334563683
10,0.0005086393655444608
6,7.785120878873592e-06
16,0.0027808119891320616
2,5.086467361877483e-07
11,2.2497123887761413e-05
9,1.7756909113309228e-05
2,5.914147701714171e-07
10,0.008740851395725922
5,1.3249237437673768e-05
10,0.0005749259664622851
69,0.0016526343122120208
4,7.473649579917338e-06
2,1.5259402085632448e-06
7,4.4115278916810345e-06
39,0.0015577351611692778
19,0.00013916679994126693
51,0.0011424150614783438
6,0.0015028509632953975
82,0.009969186774273123
48,0.006563437486307215
17,0.022398063145977094
6,8.898028112442836e-05
12,0.0005591581833622361
11,5.420898003093088e-06
18,2.5781036275641554e-05
8,0.0004931153847831029
51,3.1596488047181804e-05
4,9.142053707904069e-08
5,0.0004169861451852102
25,0.007423052001742692
2,9.517839984440573e-05
2,0.0
16,0.000339728709592382
5,5.993313239059244e-06
9,4.2954762397940465e-06
2,3.133348258164205e-05
48,0.00798326982672406
9,0.0012762832597634612
4,0.002081654059463226
8,0.0012500658302626636
2,4.504986351574709e-06
2,2.3347702014628617e-05
4,8.731179245968964e-05
26,0.001221396197941616
30,0.0005696067308362449
3,0.0014427737357396368
3,0.005071518456261225
8,0.0
46,0.0016568827544890593
2,2.4843150717364522e-05
5,7.011635446091436e-05
33,0.0029179319034725927
12,8.260412164082903e-05
3,0.00010603107302511536
2,9.006723485027965e-06
1,0.0
11,0.00012160604469025477
7,2.0032417677310197e-07
5,6.424623968570333e-06
3,0.01271224927694724
28,5.9803889260675814e-05
3,0.0023251979599630376
3,0.0
6,3.596241900803614e-05
6,0.00018864209895836062
25,0.00032867243985508574
10,0.0006536126045020728
69,0.01794922280102405
3,0.001222710203537684
4,0.0017928659422847494
3,1.5018947240547536e-06
54,0.018655514565706584
4,5.098160390295593e-07
4,1.0172934723754965e-06
1,1.2716168404693706e-07
18,0.0030069661901420044
3,2.4730869741834377e-06
1,2.747216040468579e-06
3,0.0005132438905751114
4,1.895191403394553e-06
7,0.0005821030211028133
1,0.00022667629845603385
3,5.435748820556256e-05
22,0.0043603502426645575
3,0.0
30,5.467399631757484e-05
24,0.0
1,2.543233680938741e-07
9,1.8852324032045755e-05
3,5.285532886161486e-08
1,0.0
1,6.371681591181543e-05
1,0.00025161521034286895
2,2.005911184582773e-07
7,0.0008870172113752382
3,0.0006503092382415916
2,1.1122538531223126e-05
6,0.0007845298858103696
2,4.782493586355602e-05
13,0.0
7,0.0
57,0.0034589157550661835
4,8.493859400993383e-05
3,4.9291822850840416e-05
2,9.34875980481575e-05
12,0.00036759105346014566
3,4.880681368030632e-06
8,0.0007059818908940837
50,0.0038702198936371255
18,0.001569087896944683
10,1.3127196070299968e-06
5,6.629319749846578e-05
1,0.0
17,0.0022582444368697222
4,1.1021178051459026e-05
6,0.0007584169803652197
1,8.118562010679606e-06
8,0.01338188450546549
11,0.0010493538952754218
1,7.722182267577631e-06
4,3.966295088618578e-05
63,0.0027370808136613564
21,0.0036054372439639454
39,0.005720637896363203
17,0.0003017523778076974
51,0.0018521554571108811
34,0.001207065577005776
62,0.01278540871012923
44,0.006786931139950405
13,0.0011941506233134988
44,0.0001357051063698601
9,0.0022841825428610383
39,0.00331269879825058
11,0.000127312176585474
23,0.0027446551013346446
1,2.2195852279310952e-06
32,0.0005114564326626332
3,5.311088281995553e-05
1,0.0
3,3.265667174395839e-05
1,0.0
1,0.010844780546107264
8,2.2093371624530987e-05
17,0.00032692215647056643
4,0.009379913836005015
5,0.00019798601886224102
1,0.002165177079633394
26,0.004737614420057583
2,0.0032393150102079504
3,4.035408614928612e-06
2,0.002142159816074347
13,1.7769822633602622e-06
20,1.0151714744955724e-05
1,0.0
21,6.8364239583253515e-06
47,0.005161325265364746
12,1.7088627262053178e-05
1,0.0
4,0.000201351038521817
19,5.034672482247803e-06
2,5.914147701714171e-07
