Out-degree weak,Betweeness weak
0,4.2901578701257385e-06
0,0.0
0,0.0005725064475313973
0,0.0
0,1.9210362978930184e-07
0,0.0
0,1.771887596481008e-06
0,0.0
0,9.498133802318481e-06
0,6.876670928982127e-08
8,1.0259523842174012e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,9.953481465580657e-07
0,0.0
0,0.0
0,7.799425194594272e-10
4,1.4096318032567123e-07
0,0.0
42,0.00017788387997609475
0,0.0
0,0.0
0,0.0
0,8.486832644582475e-05
0,0.0
0,9.049645402143235e-07
66,5.374521563141473e-05
0,0.00027340464135092835
0,0.0
0,2.935389564936162e-06
0,8.342295306241965e-06
0,0.0
0,0.0
0,3.2819137819320514e-07
0,4.1767109544398476e-08
35,0.0008209704945075341
0,0.0005506549281918222
0,0.0
0,1.0627797048034189e-07
0,6.076187283394134e-05
0,1.4135877432059882e-05
16,5.668652679885628e-06
0,0.0
0,0.0
0,1.1095537947936062e-07
0,2.0356041554150643e-06
0,0.0002273732742130107
0,5.265012453672685e-08
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.0868113750199322e-08
0,0.0
0,0.0
0,1.2811944873020405e-05
0,0.0
0,8.875612815524239e-10
0,5.27332043413928e-06
0,0.0
2,3.808849726290666e-07
5,4.0331981253472903e-07
0,0.0
0,2.4879179101743757e-10
6,5.364403160155235e-06
0,9.099853781616505e-06
0,0.0
0,1.2270353236456381e-06
0,1.235871111086023e-06
0,0.0
0,3.6676952803998024e-06
0,0.0
0,5.830651946994337e-07
0,5.302549387293842e-07
0,5.5817430710467323e-05
0,0.0
0,0.0
0,0.0
0,9.23114547953686e-09
0,2.427797457044327e-08
0,0.00016956937494680204
0,0.0
0,0.0
0,4.0604859071670955e-08
0,8.761616288489976e-09
0,1.7970830357954257e-09
0,3.3956075966166556e-07
2,0.0006710693721533786
8,1.7356310573109395e-06
0,7.309543942702401e-09
0,2.4067529506582625e-06
61,0.0008871623071420386
0,0.0
0,8.911446142712578e-08
0,1.9143745254929006e-07
0,0.0
0,8.739362312032945e-08
0,0.0
0,0.0011833885778212761
0,0.0
0,0.0
0,0.0
17,1.9007527155958706e-05
0,3.10849349130934e-08
0,0.0
0,0.0
0,0.0
0,3.9840185666217875e-06
0,1.6246867191100005e-07
0,0.0
0,0.0
0,1.9503067329821597e-06
0,4.742616359027444e-06
0,3.233776557266699e-06
0,0.0
0,0.0
0,5.874367601207372e-07
0,1.5554899951174886e-07
0,0.0
0,6.000962581247316e-07
32,0.00012553084468946478
0,0.0
27,0.0072278413167215245
0,6.661826984214216e-08
0,0.0
0,0.0001948193537019374
0,1.0804284961545637e-05
0,5.252886812573069e-09
0,0.0
119,0.0006646756768627092
0,0.0
0,1.9875389147572822e-09
0,0.0
0,1.9749540188838664e-05
0,2.6998543301609938e-06
56,0.0020283183792277775
0,0.0
8,1.8394014901864804e-07
0,0.0
14,4.122096606983307e-06
6,2.2684952389668598e-07
0,0.0
0,7.609353421458888e-06
0,0.0
0,5.8702576610684666e-08
4,6.108928345358494e-05
0,0.0
0,0.0
0,0.0
0,5.749259676049206e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,6.746316014841111e-05
0,0.0
0,0.0
0,1.3289484372667268e-06
0,1.5240462097650613e-09
0,0.0
0,2.9672881969159275e-06
0,7.042541264658999e-07
0,0.0
0,0.0
0,8.688124788993079e-08
169,0.0011475831633297833
13,4.78121588446569e-06
0,6.069954782170011e-06
0,0.0
0,2.346248724129443e-06
0,7.4611099246128855e-06
0,0.0
0,0.0
0,0.0
1,7.296752240802672e-08
0,0.0
0,5.450154458547631e-06
0,0.0
20,0.00018538699356503586
6,2.684164474792028e-06
0,0.0
0,4.0571321883806907e-10
0,1.7173879943048357e-08
0,0.00014901714922324613
0,9.255308807883575e-06
0,1.5537345913596356e-06
0,1.3503126978121992e-09
45,8.842958141681971e-05
0,0.0
11,3.488401423587e-06
4,1.272738135597825e-05
0,3.128784419686615e-06
4,2.1379864919849e-06
0,0.0
0,0.0
0,3.5290589294556864e-07
0,0.0
0,3.8690607702331964e-07
0,0.0
20,1.7190758612503968e-05
153,0.008351733153798762
0,0.0
73,0.00013275786065276876
0,0.0
0,0.0
0,0.0
0,0.0
0,5.521396875285317e-09
0,0.0
0,0.0
0,6.047210701109113e-07
0,1.3801696891510317e-09
0,1.1520885918903816e-08
65,0.00011364079666086811
0,2.441073279541836e-07
0,0.0
0,0.0
0,4.768990598026623e-07
0,0.0
0,0.0
0,0.0
0,3.425203291992823e-06
0,0.0
0,6.22892675816559e-07
1,6.6610059407838525e-09
0,0.0
0,0.0
7,1.115513257702295e-07
0,0.0
0,0.0
0,0.0
0,1.3848702239499868e-08
0,1.0475719777689167e-07
0,0.0
0,0.0
0,9.697832280401758e-06
0,0.0
0,0.0
0,1.6810263086257104e-07
0,0.00011646632837959356
0,2.3154373055723441e-07
0,3.0073306507856718e-06
0,0.0
4,3.613549459090511e-07
0,0.0
0,1.162911928094596e-07
0,1.912771329440131e-08
0,0.0
0,0.0
0,0.0
0,0.0
0,1.0535252202214355e-05
0,4.7842316491943046e-05
0,0.0
0,3.7729771025937285e-08
0,7.846668994317798e-07
0,3.879187794153467e-09
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.390213940710765e-07
0,4.4260578492582345e-07
0,0.0
0,6.206881242996225e-08
0,0.0
0,1.9344886169988276e-07
0,0.0
0,0.0
0,0.00018244807959145776
10,4.2842768161801275e-07
2,8.549729898314242e-08
19,5.450993843803948e-06
0,0.0
0,4.3144020164067496e-07
0,1.3161530015877834e-08
0,4.180492970110495e-08
0,0.0
0,0.0
0,4.625231518605682e-06
0,0.0
0,6.650036218548801e-10
0,0.0
0,8.95790224783987e-07
0,0.0
0,0.0
0,2.287147923136011e-05
0,1.438907621201538e-07
0,0.0
0,1.2085116662776931e-05
0,0.0
0,0.0
0,1.6392106536098834e-07
32,7.993044799314906e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,2.9378895678058433e-07
0,0.0
0,3.148320984890096e-07
0,1.2327255206998107e-08
0,1.3846045937167335e-05
0,0.0
0,0.0
0,2.3957026187764506e-05
0,0.0
0,0.0
0,5.683055086426601e-08
0,9.2371260268093e-09
0,1.1227157648976318e-06
0,0.0
0,1.9962435648820488e-05
0,0.0
0,0.0
61,0.0002485473530448685
0,1.4305250727881687e-07
0,7.622086509602468e-08
0,0.0
0,3.0624649385160688e-06
0,0.0
0,6.391104741016348e-08
0,4.705126069267509e-08
0,6.472386408344749e-06
0,0.0
0,4.304647278245051e-06
0,0.0
0,3.1811124678950462e-09
0,0.0
0,0.0
0,0.0
0,1.1184404130892911e-07
0,7.813690333244544e-06
0,2.9646530181016443e-08
0,6.658968955894439e-05
0,4.0960971696694004e-07
0,0.0
0,0.0
0,9.391306115998795e-07
8,2.3594435759989542e-06
0,5.692433866180199e-06
0,1.3556798150000233e-05
0,0.0
0,1.5089890453748937e-07
0,6.161001832578403e-08
0,3.1994644352070716e-08
0,8.525111168226412e-08
0,1.3871964161625598e-06
0,0.0
41,4.066605508854882e-05
0,0.0
0,4.960171271166936e-06
0,3.931066292769671e-09
0,2.120680512330915e-05
0,6.404632511089138e-06
0,1.0327216097518661e-08
0,9.755792813781401e-09
0,0.0
0,2.7617110878564917e-08
0,1.977482753880945e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.9901648351790177e-07
12,9.10306927844318e-06
0,2.3422866575063523e-08
0,0.0
0,0.0
0,2.751921597136964e-07
0,0.0
0,0.00036050634228988244
0,2.906116335650026e-07
0,4.151993146394597e-09
0,0.0
0,1.1088409286355133e-06
0,0.0
36,0.00015260176377613992
0,0.0
0,0.0
0,3.6548182270842233e-06
0,8.850623938481686e-09
0,0.0001247478569324681
0,3.2134608494079636e-07
2,3.065667236728559e-05
0,0.0
0,0.0
0,0.0
0,0.0
49,0.00011241781279168987
0,6.440449093695685e-08
0,1.2402171816931056e-06
5,9.823998974192757e-05
0,1.1239891903330158e-05
3,5.418356063402566e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,1.5347095985185896e-08
0,2.8186658029274084e-06
0,4.41801933468109e-08
0,0.0
0,4.593906744368949e-06
0,5.2268989503041475e-08
0,0.0
0,0.0
0,0.0
0,3.2633009448168605e-08
0,4.86818696634778e-08
0,0.00019312782103743316
0,9.403163278624455e-06
0,0.0
0,9.29660507172196e-05
0,5.369475268229289e-05
0,0.0
0,0.0
0,0.0
0,0.0
66,0.0004579194284068632
0,1.6549613848532876e-06
0,0.0
1,0.0
0,0.0
0,1.7705097165260664e-05
0,0.0
0,0.0
0,4.9469244247885035e-08
0,0.0
0,0.0
0,0.00013009823095757198
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.001451406226359653
0,0.0
88,0.00015068311904421555
0,0.0
3,2.1430383865067086e-05
0,0.00012968479578814578
0,1.645600119910189e-07
0,0.0
0,0.0
0,0.0
0,1.651772017146117e-05
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,6.737356604698719e-08
15,0.0005986288705978302
0,0.0
0,0.0
0,2.471411516715401e-06
0,0.0
0,0.0
0,2.0387482691091826e-08
0,0.0
0,0.0
0,6.233723750482278e-07
0,0.0
0,0.0
0,1.9866678376507746e-06
0,0.0
0,0.00015264772156137297
0,2.890304056093825e-07
0,4.544227038615098e-06
0,0.0
0,0.0
77,0.00010985759084810383
0,2.9426920945016927e-06
0,2.3928313303798656e-07
0,1.912477863052783e-05
0,1.0231521869207434e-08
0,4.3803243916895403e-05
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,1.5827038527008226e-05
0,3.5793224687287245e-07
0,0.0
0,5.060136319526159e-06
0,0.0
1,3.685938848045408e-08
0,0.0
0,0.0
0,2.7639213033343454e-08
0,0.0
0,0.0
0,0.0
0,3.212797023875558e-05
0,9.202726100033376e-07
0,0.0
0,2.200972483854839e-05
0,6.453997990795935e-07
0,1.3215705970195111e-06
0,0.0
0,0.0
18,1.654625728466092e-05
0,4.221765417533255e-09
0,0.0
0,6.992920232677141e-08
15,1.2625749970181928e-06
0,5.962918818437706e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,6.315798863731554e-07
0,7.059657899691682e-07
0,9.877334699497409e-08
0,0.0
12,0.000147291512611568
0,0.0
34,2.1547579360685493e-05
0,0.0
4,5.884630492642836e-07
25,2.645856327653802e-05
42,0.000640313989242943
0,0.0
0,0.0
3,0.00010613457804803886
0,1.368242226825429e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,4.9557464959357305e-05
0,4.3780099687316515e-08
0,3.655249702566678e-07
0,2.0750902027351525e-08
0,0.00014912401296203126
0,2.835570919142402e-06
0,0.00521430942764096
0,0.0
3,7.744732822340676e-07
0,0.0
0,9.755520552389707e-07
0,0.0
0,4.0955985464190756e-05
0,4.422274085334953e-10
0,1.1651862740200649e-08
0,1.1296049628134519e-09
0,0.0
3,0.0002815892147430119
0,0.0
10,1.723596819741852e-05
0,0.0
0,1.0893142614003426e-06
0,7.535299334770748e-05
0,0.0
0,0.0
0,0.0002937403871006944
0,0.0
0,0.0
1,3.1606941113320636e-06
0,2.5377299192546582e-08
0,3.153530289354232e-07
0,0.0
0,3.221948917852497e-06
0,0.0
0,3.1525970712820243e-08
0,4.812639823235368e-07
0,0.0
0,1.92272786318911e-08
0,0.0
0,2.5354940901783167e-08
0,8.389506305982623e-08
0,0.0
0,0.0
0,0.0
0,0.00019941541645426846
0,0.0
0,0.0
0,0.0
0,0.0
0,2.4200760951452147e-08
0,0.0
3,2.0532283711650793e-06
0,0.0
0,0.0
15,6.423418668214378e-06
0,3.909492059392936e-07
0,1.1222507518620506e-06
0,1.9226663039753357e-07
26,2.1112089066403592e-05
0,0.0
0,9.509360828203666e-07
0,0.0
0,1.4373068649524818e-07
0,0.0
0,0.0
0,0.0
2,1.0883137311183173e-06
0,0.0
0,9.667159441609278e-06
0,0.0
0,0.0
0,0.0
0,0.0030033387186543885
0,7.273379353455946e-08
0,0.0
0,0.0
0,0.0
0,0.00013740261339482913
0,0.0
0,8.622765519396999e-06
0,0.0
0,0.00011765650757638228
0,3.892663540729954e-09
0,7.413315471722689e-08
0,3.480253467446213e-08
0,0.0
0,2.4105847532516837e-07
0,4.9538209576756646e-09
0,1.4014551739661178e-07
0,3.7560260928355314e-06
0,0.0
0,0.0
1,5.306728902401943e-05
0,4.6653920959031387e-07
2,5.038542119841019e-06
0,0.0
0,3.020453136130182e-08
0,0.0
0,0.0
0,0.0
0,1.0796648322327833e-07
0,7.921855219831926e-06
0,8.866854954885872e-06
0,4.990086608381007e-07
0,0.0
0,6.9061762154757935e-06
0,5.0503273619694774e-05
0,0.0
30,8.982351354151475e-06
0,2.701372873753169e-07
0,0.0
0,0.0
0,1.4130773949945366e-06
0,0.0
37,6.29562470164822e-05
21,7.384384543465111e-05
0,0.0
0,1.2219064483594556e-08
0,0.0
24,3.684940867083704e-05
0,0.0
0,2.0174205917394937e-07
0,0.0
0,0.0
0,3.429644249609317e-09
0,0.0
0,5.13587877860426e-07
0,0.0
0,0.0
3,2.8463818037860753e-07
0,0.0
0,0.0
0,5.367305444506023e-07
0,0.00022703786590010566
0,1.4288446156171092e-09
23,2.1209820945837566e-06
0,8.403106819759355e-07
0,0.0
0,0.0
52,7.694614972229617e-05
0,0.0
0,0.0
5,1.7797026875326044e-08
0,1.8074911588191746e-07
0,0.0
0,4.508086965313751e-07
0,0.0
0,0.0
0,2.7866351651268855e-08
0,0.0
6,1.120518672031082e-08
119,0.0006123678095555048
0,1.7274508145839659e-09
0,3.337565347422606e-08
3,0.00024666865925101236
8,0.00046448532866577233
0,6.800139977390905e-07
63,9.218508337102962e-05
0,0.0
0,0.0
0,0.0
0,0.0
1,8.933242836028953e-07
0,2.2651781171183106e-05
0,4.167076682743954e-08
16,5.675684722267144e-05
0,0.0
0,2.0453355646834516e-07
0,1.784782446059087e-07
0,2.9001906533624348e-08
89,0.0001942553163545778
1,0.0
0,4.8018722886035425e-08
0,0.0
0,7.725643460056691e-08
3,1.2993400930288616e-06
0,0.0
3,1.4321069388130252e-06
0,0.0
2,1.2425195915832681e-06
0,0.0
0,5.6390921402607425e-05
0,0.0
0,1.5301925872511257e-07
0,0.0
0,1.5448992437851363e-09
0,8.743950097100877e-06
1,5.306994082515013e-05
0,0.0
1,0.0
0,0.0
0,1.2161568757136556e-06
0,0.0
0,4.0355116504300153e-08
0,7.500776478559542e-07
0,0.0
2,6.357419724192971e-06
0,6.535138370550542e-08
1,0.0
0,4.893192974248035e-06
0,0.0
0,3.1292065953682987e-06
0,0.0
0,0.0
0,4.488227587006828e-09
0,0.0
0,1.8754403606029576e-05
0,1.9654551490377566e-07
0,0.0
29,8.157461229341866e-05
0,0.0
0,1.0114306236314209e-08
0,3.0914558615985395e-08
12,2.79340367324863e-06
0,1.1845019256446117e-08
0,0.0
19,0.00012099906529056715
0,0.0
0,0.0
0,0.0
0,2.9920663635554486e-10
0,0.00015971358500948293
0,0.0
0,2.5695592382063794e-07
0,0.0
0,5.307135158045546e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,4.985962208138187e-05
0,0.0
0,1.2725368471326765e-06
0,2.0646848363142907e-06
0,0.0
0,5.318029340799285e-06
22,1.3975283772291078e-05
35,6.001748299047234e-05
0,0.0
0,0.0
0,6.059700376610733e-07
0,0.0
0,3.2356099452100125e-06
8,4.278782883163966e-07
0,0.0
0,4.3615998006746447e-07
0,1.428429061480358e-05
7,3.175851444622615e-07
0,4.660136030641189e-07
0,0.0
0,0.0
0,5.3076603682531025e-05
16,1.0182251101823103e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
40,0.0001418048558821179
0,0.0
0,9.827728637071652e-09
0,1.080468415460706e-06
0,0.0
0,5.248416325525421e-08
0,7.475863721101018e-07
0,2.1257464331868263e-07
0,2.7907988671173353e-08
0,0.0
0,5.818062542752667e-05
109,0.00031665355315111337
0,1.1089396815030635e-05
0,0.0
0,0.0
2,2.048158440686327e-06
0,3.3352104663462336e-07
0,6.871294745126544e-09
0,0.0
5,4.494959075654635e-06
0,3.29654507374976e-08
0,5.439696893984236e-06
0,7.252225674140893e-08
0,0.0
0,0.0
0,2.2099679026386455e-09
0,0.0
0,0.0
0,0.0002339666567479293
0,5.824599782479707e-07
0,1.2348069654028e-07
0,2.1632711517392638e-07
0,5.252253944654672e-09
7,4.4044107631808007e-07
0,1.525185262441351e-05
0,0.00011104220558710643
0,9.556254210411357e-07
3,4.724249120987025e-08
142,0.0005209755669182949
3,6.491555620284009e-05
0,0.0
0,0.0
0,4.080829600016671e-07
0,1.8959932708796163e-05
0,0.0
0,0.0026890156201495735
1,0.0
5,0.0007442470661162866
0,0.0
0,0.0
0,0.00042734411988267293
0,6.086894643366834e-07
0,0.0
0,0.0
0,5.389554025918832e-05
0,0.0
0,0.0
0,0.0
0,1.555103575560266e-06
0,0.0001892037626700458
2,0.0
0,0.0
0,1.8444626086011495e-08
0,0.0
0,7.408443165352026e-07
0,0.0
0,2.2042998294626445e-05
0,1.0661902371085951e-07
0,0.0
0,0.0
0,1.542928380673849e-08
0,0.0
0,0.0
0,9.510266850182695e-09
0,0.0
0,0.0
0,0.0
0,2.005655542433904e-06
36,7.629298398975786e-05
0,3.603865820806342e-05
0,0.0
0,0.00012231683846984293
0,0.0
0,0.0
0,5.378751996581683e-07
14,2.22836257617485e-06
0,3.913925690780437e-08
0,0.0
0,0.0
0,0.0
0,0.0
8,6.551962783308337e-06
0,0.0
0,2.1758539207393427e-07
0,0.0
0,0.0
2,0.0002221612002539514
0,0.0
5,2.171267505290252e-06
19,1.1563877616796324e-05
0,3.899710839563261e-08
0,0.00011319546788884574
0,2.92490657638692e-06
0,0.0
0,0.0
0,4.1409808176968545e-08
0,1.3720110409085394e-07
1,0.0
0,1.3819692916099721e-08
0,0.000263663279034734
0,0.0
0,0.0
0,5.364305784488789e-09
0,0.0
0,5.706160110109617e-09
8,5.693741090092326e-05
0,0.0
0,6.273657745552462e-08
0,5.635932397723885e-06
0,0.0005470691127412788
0,4.560603266409678e-08
0,3.5031658751552524e-08
16,0.00022263849397444478
0,0.0
0,4.040475940924589e-05
0,1.5086300082830473e-05
0,0.0
3,1.3394430397178098e-07
0,0.0
0,5.306894254268597e-05
0,1.7810678644356168e-07
0,0.0
16,0.0034160385925045603
11,9.16639033996113e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,5.324266341252924e-05
0,0.0
0,0.00023081853603537653
205,0.001639377867752527
0,2.8111880188045005e-07
68,0.00042251165511417665
0,0.0
0,0.0
0,1.3989337292208877e-08
0,0.0
74,0.00011443078284286386
0,0.0
0,0.0
0,0.0
76,0.00044999300709485523
0,3.272307058182082e-05
0,1.584841029344791e-08
0,0.0
0,1.1205519819597908e-05
0,8.824055486672578e-09
0,0.0
0,0.0
0,6.427026883402255e-06
0,2.556697575236941e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,3.112125614109485e-05
12,9.269728207457116e-06
0,0.0
0,0.0
0,0.0
9,1.915201086164391e-06
0,0.00012825408158607463
0,7.669857804305473e-06
0,0.0
2,9.961719915404871e-08
0,1.704537536648889e-08
164,0.000878221292517119
0,0.0
0,0.0
0,2.3349993571989632e-07
0,8.758528225355225e-05
19,1.531520986551063e-05
0,0.0
0,5.895839362663313e-06
0,3.098577608333634e-05
0,6.606245935579447e-07
0,0.0
0,4.357726526252899e-08
1,4.760037542212427e-09
0,1.9857126872516033e-05
0,3.7869907400146114e-08
0,0.001118470137969743
0,0.0
0,0.0
0,7.924584050026784e-06
0,0.0
8,1.346975852418274e-05
0,0.0
0,0.0
0,4.721289059076462e-09
35,0.00010055455353191158
0,0.0
0,5.214985758670833e-07
0,0.00031476132391682456
0,5.115136050618512e-07
0,5.013579915608518e-05
29,2.8055745518567836e-06
0,0.0
0,1.0211774909982838e-05
5,5.827660611070348e-08
0,3.8729946190864764e-07
0,0.0012952301334618044
17,3.6140499492367413e-06
0,0.0
0,2.890803632797295e-09
0,3.3044922139674598e-06
0,0.0
44,0.00014915409912192703
0,0.0
0,0.0
0,1.0482515391872735e-06
0,0.0
0,5.663247402320588e-07
31,0.0004170868594828166
0,1.2483357465119419e-05
0,8.103442594868286e-05
0,0.0
0,3.3874797681305745e-07
0,3.647664069435045e-07
0,6.322344262482465e-05
0,6.428037140585375e-08
0,0.0
0,0.0
31,6.3013192565037065e-06
0,1.224178218382947e-07
0,0.0
0,0.0
0,0.0
14,1.1069073947963325e-05
0,6.672486255350161e-07
0,1.3329357945958818e-07
0,0.0
0,2.934334735756736e-06
0,0.0
0,0.0
0,3.396754862486544e-07
0,9.979014918779571e-05
0,0.0
0,0.0
2,3.5704148781081256e-06
0,0.0
0,0.0
0,0.0
0,1.4887057122731234e-05
0,0.0
0,0.0
0,2.895015213933714e-06
0,0.0
1,0.0
1,0.0
0,0.0
0,1.1578195681168157e-08
0,0.0
0,0.0
0,0.0
0,1.6433083112597088e-08
0,9.779779454480505e-08
0,0.0
0,4.438479872655075e-07
0,2.5886242778529403e-07
0,0.0
0,0.0
0,1.5772711851395283e-09
0,5.195125542101589e-08
0,1.1155241821653181e-07
0,1.5270209341485642e-06
1,0.0
0,1.6944722081237264e-08
0,0.0
0,3.336092991189418e-07
0,5.176820365059434e-07
150,0.002378822180394122
1,0.0
12,6.143605874328194e-05
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,1.9214068959481452e-09
0,5.931121071482262e-08
6,5.455581133431254e-05
0,0.00010668741685005064
0,0.0
0,3.0154714976610268e-05
0,0.0
0,0.0
0,1.1421204592374587e-08
1,0.0
0,0.0
1,0.0
0,0.0
0,6.163942642877656e-06
1,1.948537965354387e-05
0,1.4467646624323517e-06
0,2.874980074236541e-07
0,6.093052166759274e-09
0,0.0
87,0.0017703005975003073
1,0.0
0,0.0
0,0.0
2,3.156660350920318e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.072310094883067e-06
1,0.0
0,1.1583435702201313e-07
0,0.0
0,0.0
0,0.0
0,8.144461234181712e-07
0,2.9693470615613647e-07
0,0.0
19,4.502145788555397e-06
0,0.0
0,3.5073484475515726e-06
0,2.123173822329724e-06
0,0.0
0,0.0
0,0.0
0,8.23820665178489e-07
0,0.0
0,4.9533342377283145e-09
3,1.2545458398113342e-09
0,0.0
3,1.1145008024316101e-07
0,0.0
0,0.0
0,2.7061616101274348e-05
0,0.0
0,4.704546899292503e-09
117,0.0005254324972995401
0,4.4652608649831644e-06
0,0.0
0,3.3344535751181488e-09
0,2.1443422023967197e-07
0,5.855435116915488e-07
0,0.0
0,0.0
0,0.0
0,2.2216160601290508e-07
0,0.0
0,0.0
0,0.00020584746214657643
9,3.8105726322974193e-07
0,6.551425583084544e-08
0,2.594757351974724e-06
20,3.742161331824768e-06
0,0.0
0,3.848714094535429e-06
0,0.0
3,9.137485538984382e-07
0,1.4322565246791754e-07
0,0.0
0,0.0
0,1.3053826828605475e-07
10,2.4712271894162413e-06
0,1.7409480533009645e-07
0,0.0
0,0.0
0,2.0395594120278908e-09
0,1.0062872731836117e-08
4,9.681944616658949e-09
0,0.0
1,0.0
0,3.573992276640307e-07
0,0.0001909287560528566
184,0.0011773550461591576
0,0.0
0,1.163668706759135e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
40,0.00018802364118120839
0,1.2089819479177635e-07
0,0.0
0,6.641510531089123e-09
0,0.0
0,0.0
7,5.425726285201625e-05
0,0.0
0,1.8213917927652206e-07
0,0.0
0,4.740005661240431e-08
0,0.0
0,5.360332224648427e-10
0,0.0
0,7.341053120923189e-09
0,2.9431706916469453e-05
0,1.1001095374728021e-07
14,4.2327945026776933e-07
6,5.3218107199834714e-05
0,5.651957471594231e-07
1,0.0
0,0.0
0,1.6933068107792976e-07
0,0.0
0,0.0
0,9.34104528053063e-05
0,0.0
0,0.0
1,0.0
0,2.9022024392363044e-06
0,0.0
0,4.5606081313813663e-07
4,1.5644792204568372e-08
0,0.0
0,6.230824035222615e-08
0,4.0921597164996214e-05
0,0.0
0,0.0
0,6.658190999562032e-07
0,2.0048428297001345e-09
0,0.0
0,9.724607107098069e-08
0,2.8085370126083553e-08
0,0.0
0,0.0
0,0.0
0,4.7047619159181447e-07
0,6.525179034971185e-07
0,8.592716551660009e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
3,1.3760632697406836e-06
0,5.8796292848558956e-08
0,1.2644463093779592e-07
0,3.5207087055948455e-08
0,0.0001911513740256891
0,0.0
0,8.339408992033153e-08
34,0.000305204586159217
0,0.0
0,0.0
12,3.7647865344400883e-06
0,0.0
0,6.677960864785976e-07
0,0.0
0,2.2893899342864307e-06
34,8.274248846230669e-06
0,3.8962767271673595e-09
0,1.3692075058591083e-07
0,0.0
0,1.5096990780351836e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,5.568714920287197e-08
155,0.0019095161550974006
13,2.040638893897741e-06
0,0.001613120782692111
0,0.0
0,4.6798329278940587e-07
0,2.7575557967219675e-05
0,2.3444627513377467e-05
0,0.0020270800689268583
0,0.0
0,2.1153023571182333e-08
0,1.206074750545896e-08
0,1.3442196077944374e-07
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.8458799269405002e-07
0,0.0
0,0.0
0,2.8302554146143697e-09
0,0.0
8,6.453466778068512e-07
0,1.4508031957266935e-08
0,2.505236507055511e-08
0,4.680556376276419e-07
0,3.0993447029449224e-05
0,9.080644939086145e-10
1,0.0
0,3.46019698297794e-09
0,0.0
0,9.019540650861513e-08
0,0.0
2,5.409566050692939e-05
46,0.00046536701055873217
0,5.406177339914089e-07
42,0.00016356950991676985
0,0.0
18,4.99370376612727e-06
0,2.801329205664026e-07
0,4.2596829121318135e-06
0,3.3442103304537364e-07
0,0.0
0,4.0096778544322364e-05
0,0.0
0,1.8650775260176354e-05
0,2.1928631828107203e-09
0,0.0
0,6.228211688688239e-09
0,9.779108982679563e-06
103,0.00028188644215972096
0,1.0909083104951789e-07
0,0.0
0,1.1791093627410066e-07
0,0.0
0,0.0
0,0.0
0,4.150146949709092e-07
0,0.0
0,0.0
0,0.0
0,9.464722509376063e-08
3,1.1666295894686538e-08
0,0.0
0,2.2150105174446304e-06
0,0.0
0,0.0
0,6.563720165425684e-07
3,1.4509309968345567e-06
0,1.926571825204062e-07
0,7.582837198915095e-06
0,0.0
0,1.793890165556735e-07
0,0.0003175185341609154
0,0.0
0,0.0
0,8.049978940937322e-07
0,0.0
0,0.0
0,1.2768037670304363e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.004653936171584562
0,0.0
0,1.7175954124815792e-07
30,1.4432323570772855e-05
0,0.0
1,0.0
2,0.0
8,1.7425145569443872e-05
0,4.191728990838818e-09
0,4.700929788918915e-06
0,0.0
0,0.001107378038438139
0,6.418544805572336e-09
0,1.788592827756359e-07
0,0.0
4,3.0111597875935573e-07
0,0.0
0,0.0
0,1.8363925917475587e-06
0,0.0
0,0.0
0,2.5124750148365165e-06
4,1.1532473027409834e-07
0,0.0
0,0.0
0,3.5329343991695635e-09
0,6.9098032583358635e-09
0,0.0
0,0.0
0,0.0
0,0.0
0,5.803475937625685e-06
0,0.0
11,7.316289024186092e-05
0,9.803591055735232e-05
11,2.2781472217324533e-05
0,7.077421728431572e-08
0,8.198103322671631e-08
0,0.0
0,0.0
0,0.0
0,3.187785508580066e-06
1,0.0
0,0.0
0,0.0
0,9.11760485655922e-07
0,7.684846527567435e-05
7,3.252822670699228e-07
0,2.8664430831276304e-07
0,0.0
5,2.3471674547626336e-07
0,0.0
0,6.503344243139636e-09
