In-degree strong,Betweeness strong
22,0.0020237653877180207
3,0.0009753157627016688
21,0.0003359164032500728
1,4.1721143003971255e-06
1,0.0
5,0.0004856841293166327
2,5.437558386102659e-05
1,0.0005434138847483172
9,0.00121009984471026
17,4.0277946520472786e-05
88,0.004118516295722802
9,0.0044804419885704745
1,0.0009544727594815165
2,0.0
4,0.007744639950907058
16,0.0032776479837071677
2,0.00010346102847372165
1,5.369048881981787e-07
1,0.003072100632601647
1,0.000514342955797305
2,0.001560799834955735
1,0.00142760683876644
26,0.0008146532382993483
3,6.884520246806376e-07
8,0.002914015465542953
139,0.017005687656657716
2,1.7498830737487848e-05
4,0.00018812350284626064
1,0.0016111338416532285
3,8.27803021866822e-07
8,0.0004138036650793831
3,0.0007222029960769625
2,0.0005635177889769252
7,0.001368728392156829
2,0.0001313551605167039
1,0.0003013357525353568
2,1.5759975064102931e-06
7,0.0018345896985137796
9,0.00801527441782433
3,0.000986456654146989
1,0.0
1,0.0
2,3.704618140820345e-05
1,7.750807408575212e-06
2,0.0015537824094482525
1,0.0015567321702894441
7,0.0004922484089627666
6,9.876111755604416e-05
3,1.0342483635817547e-05
5,0.0031295199809246175
1,2.629969693106341e-05
5,0.00306002114546495
1,2.9206623191896956e-06
5,0.0021636190520998018
4,0.0021874580475743817
12,0.007135141163210884
1,0.001045440740207634
12,0.0002158738795432865
1,1.3187137604867545e-07
1,7.143611946958087e-05
1,7.576600559368052e-07
5,8.812793081364131e-05
6,3.8500261230762154e-05
9,0.004420875547232898
10,0.0070047399226361075
3,0.0006616614150732376
1,2.0535420824437572e-05
96,0.00394486668439064
4,0.0014169478828346452
6,1.2159212991270391e-05
4,0.0005335575212806533
2,0.0003043588724124001
112,0.004130263389484003
2,2.291346087463227e-05
10,0.0012796975202957978
2,0.0007328692020766806
2,9.34088053469353e-06
3,1.4121455870770919e-05
35,0.011401308318821754
10,0.0018204935135011078
186,5.191063505792205e-05
1,1.5135059611299481e-05
4,0.0010695335612869704
4,0.00045104255759637583
5,5.072314190254995e-05
1,0.0
2,0.0002351075674128702
28,4.9859550886664524e-05
12,0.0012614740997132828
4,2.587180319437044e-06
47,0.023693493354821706
74,0.0013284127987213017
1,1.453276389107852e-07
2,2.817120385039837e-07
26,6.705468532562923e-05
24,0.0018886482727598166
1,0.0005178645335295549
1,0.0009639712090570139
1,1.0808743143989651e-06
128,0.002997654511590737
7,0.00010728194894927672
2,2.8021279151525163e-05
13,0.005660034289855328
5,3.1363218678316175e-06
2,0.011018061999879297
84,0.00035128383110493794
4,0.0
3,0.0005347469314049652
4,5.2734406533718703e-05
1,0.0006047818947028333
4,6.174367457421934e-06
3,7.501893237255664e-07
6,0.0006228449519558624
